"","nh","year","villid","thanaid","agehead","sexhead","educhead","famsize","hhland","hhasset","expfd","expnfd","exptot","dmmfd","dfmfd","weight","vaccess","pcirr","rice","wheat","milk","potato","egg","oil","village.id","ln.exptot","ln.lands","program.male","program.female"
"298",101024,1,1,10,27,1,0,3,90,82135.609375,4185.5009765625,738.48486328125,4923.98583984375,0,1,1.72602736949921,1,0.769999980926514,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973,101,8.50207710266113,0.641853868961334,1,1
"299",101025,1,1,10,55,1,0,5,284,166599,3752.60522460938,832.318603515625,4584.923828125,0,0,2.92237424850464,1,0.769999980926514,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973,101,8.43074703216553,1.34547233581543,1,1
"300",101034,1,1,10,62,1,0,2,25,18300,3763.70288085938,394.166748046875,4157.86962890625,0,1,1.72602736949921,1,0.769999980926514,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973,101,8.33299827575684,0.223143547773361,1,1
"301",101035,1,1,10,65,1,2,3,150,93666.265625,4021.29272460938,941.038818359375,4962.33154296875,0,0,2.92237424850464,1,0.769999980926514,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973,101,8.50983238220215,0.916290760040283,1,1
"302",101042,1,1,10,62,1,10,4,3,31400,5101.50244140625,2737.1767578125,7838.67919921875,1,0,0.216894954442978,1,0.769999980926514,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973,101,8.96695327758789,0.02955880202353,1,1
"303",101044,1,1,10,65,1,0,6,20,29570.986328125,2579.05883789062,415.933837890625,2994.99267578125,0,0,1.72602736949921,1,0.769999980926514,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973,101,8.00503063201904,0.182321563363075,1,1
"304",101102,1,1,10,36,1,4,5,59,30970,3542.5634765625,812.6943359375,4355.2578125,1,1,0.216894954442978,1,0.769999980926514,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973,101,8.37936878204346,0.463734030723572,1,1
"305",102012,1,2,10,38,1,5,4,185,170735,3807.01049804688,1163.89233398438,4970.90283203125,0,1,0.158333331346512,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973,102,8.51155757904053,1.04731893539429,1,1
"306",102014,1,2,10,28,1,5,3,6,12484.775390625,3798.43920898438,475.932373046875,4274.37158203125,0,0,1.89999997615814,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973,102,8.36062622070312,0.0582689084112644,1,1
"307",102032,1,2,10,40,1,5,5,27,51800,3171.20043945312,2101.77270507812,5272.97314453125,1,1,0.158333331346512,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973,102,8.5705394744873,0.239016905426979,1,1
"308",102034,1,2,10,55,1,0,6,4,9500,3711.37255859375,1083.25439453125,4794.626953125,1,0,1.89999997615814,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973,102,8.47546005249023,0.0392207130789757,1,1
"309",102052,1,2,10,50,1,0,6,7,7700,3757.83837890625,1070.7353515625,4828.57373046875,1,1,0.158333331346512,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973,102,8.48251342773438,0.0676586478948593,1,1
"310",102054,1,2,10,36,1,0,6,10,14200,3225.74096679688,698.109619140625,3923.8505859375,0,1,1.89999997615814,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973,102,8.27508354187012,0.0953101813793182,1,1
"311",102062,1,2,10,50,1,0,5,210,101300,3809.44653320312,731.492919921875,4540.939453125,1,0,0.158333331346512,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973,102,8.42110919952393,1.13140213489532,1,1
"312",102072,1,2,10,42,1,8,5,86,37150,2876.70874023438,484.36865234375,3361.07739257812,1,1,0.158333331346512,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973,102,8.1203145980835,0.620576500892639,1,1
"313",102082,1,2,10,40,1,3,5,29,23940,3092.02856445312,410.069091796875,3502.09765625,1,0,0.158333331346512,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973,102,8.16140270233154,0.254642218351364,1,1
"314",102092,1,2,10,55,1,0,5,10,10950,3889.0244140625,2436.5947265625,6325.619140625,1,1,0.158333331346512,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973,102,8.75252151489258,0.0953101813793182,1,1
"315",103015,1,3,10,48,0,5,3,1090,593084.3125,5604.72802734375,1612.75732421875,7217.4853515625,0,0,2.89999985694885,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,23.007173538208,103,8.88440036773682,2.47653841972351,1,1
"316",103034,1,3,10,60,1,0,7,48,50100,2381.14575195312,646.714111328125,3027.85986328125,1,0,1.86000001430511,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,23.007173538208,103,8.01594161987305,0.392042100429535,1,1
"317",103035,1,3,10,65,1,0,5,252,165232.09375,3093.7880859375,1128.0283203125,4221.81640625,0,0,2.89999985694885,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,23.007173538208,103,8.34825801849365,1.25846099853516,1,1
"318",103042,1,3,10,42,1,5,5,18,40440,4667.478515625,1592.908203125,6260.38671875,0,1,0.166666656732559,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,23.007173538208,103,8.74215698242188,0.165514439344406,1,1
"319",103045,1,3,10,52,1,5,5,240,184734.0625,4730.81640625,863.85107421875,5594.66748046875,0,0,2.89999985694885,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,23.007173538208,103,8.62974834442139,1.2237753868103,1,1
"320",103054,1,3,10,32,1,0,3,2,6950,2917.85083007812,445.482177734375,3363.3330078125,0,1,1.86000001430511,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,23.007173538208,103,8.12098503112793,0.0198026280850172,1,1
"321",103062,1,3,10,34,1,5,5,148,69409,3445.66235351562,518.338134765625,3964.00048828125,0,1,0.166666656732559,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,23.007173538208,103,8.2852611541748,0.908258557319641,1,1
"322",103082,1,3,10,55,1,0,4,75,43415,2391.392578125,338.3408203125,2729.7333984375,0,1,0.166666656732559,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,23.007173538208,103,7.91232538223267,0.559615790843964,1,1
"323",103122,1,3,10,45,1,0,6,27,33410,4060.54028320312,1544.30004882812,5604.84033203125,0,1,0.166666656732559,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,23.007173538208,103,8.63156414031982,0.239016905426979,1,1
"324",111015,1,1,11,60,1,0,9,442,1036134.8125,4615.26904296875,896.60302734375,5511.8720703125,0,0,2.50793647766113,1,0.100000001490116,10.2630033493042,9.47354221343994,12.1802682876587,6.94478511810303,1.69170391559601,40.6008949279785,111,8.61484146118164,1.69009578227997,1,1
"325",111022,1,1,11,45,1,1,7,5,15770,3332.75341796875,636.080810546875,3968.83422851562,1,1,0.166666656732559,1,0.100000001490116,10.2630033493042,9.47354221343994,12.1802682876587,6.94478511810303,1.69170391559601,40.6008949279785,111,8.28647994995117,0.0487901642918587,1,1
"326",111032,1,1,11,42,1,0,5,6,6705,6226.552734375,2974.8271484375,9201.3798828125,1,1,0.166666656732559,1,0.100000001490116,10.2630033493042,9.47354221343994,12.1802682876587,6.94478511810303,1.69170391559601,40.6008949279785,111,9.12721729278564,0.0582689084112644,1,1
"327",111042,1,1,11,32,1,5,6,8,30220,7189.06494140625,1234.94384765625,8424.0087890625,1,0,0.166666656732559,1,0.100000001490116,10.2630033493042,9.47354221343994,12.1802682876587,6.94478511810303,1.69170391559601,40.6008949279785,111,9.03895950317383,0.0769610404968262,1,1
"328",111045,1,1,11,46,1,5,3,60,110062.25,5001.1279296875,2267.56005859375,7268.68798828125,0,0,2.50793647766113,1,0.100000001490116,10.2630033493042,9.47354221343994,12.1802682876587,6.94478511810303,1.69170391559601,40.6008949279785,111,8.89146900177002,0.470003634691238,1,1
"329",111062,1,1,11,63,1,1,8,3,16082,3140.47900390625,932.974853515625,4073.45385742188,1,1,0.166666656732559,1,0.100000001490116,10.2630033493042,9.47354221343994,12.1802682876587,6.94478511810303,1.69170391559601,40.6008949279785,111,8.31249237060547,0.02955880202353,1,1
"330",111082,1,1,11,65,1,3,4,20,20315,3966.03051757812,1203.30883789062,5169.33935546875,1,1,0.166666656732559,1,0.100000001490116,10.2630033493042,9.47354221343994,12.1802682876587,6.94478511810303,1.69170391559601,40.6008949279785,111,8.55069351196289,0.182321563363075,1,1
"331",111102,1,1,11,35,1,0,2,7,8775,4133.1708984375,911.82861328125,5044.99951171875,1,0,0.166666656732559,1,0.100000001490116,10.2630033493042,9.47354221343994,12.1802682876587,6.94478511810303,1.69170391559601,40.6008949279785,111,8.52635097503662,0.0676586478948593,1,1
"332",111112,1,1,11,30,1,0,6,6,7490,2967.02294921875,411.986328125,3379.00927734375,1,1,0.166666656732559,1,0.100000001490116,10.2630033493042,9.47354221343994,12.1802682876587,6.94478511810303,1.69170391559601,40.6008949279785,111,8.12563419342041,0.0582689084112644,1,1
"333",112014,1,2,11,25,1,0,3,7,27220,4036.1796875,592.0966796875,4628.2763671875,0,1,1.65517246723175,1,0.200000002980232,9.24798107147217,8.12017822265625,10.8269052505493,6.25793838500977,1.69170391559601,40.6008949279785,112,8.44015598297119,0.0676586478948593,1,1
"334",112022,1,2,11,45,1,0,9,45,45280,2739.35717773438,540.819091796875,3280.17626953125,1,1,0.451559901237488,1,0.200000002980232,9.24798107147217,8.12017822265625,10.8269052505493,6.25793838500977,1.69170391559601,40.6008949279785,112,8.09595680236816,0.37156355381012,1,1
"335",112024,1,2,11,70,1,0,6,15,27371.767578125,2876.34765625,949.60986328125,3825.95751953125,0,0,1.65517246723175,1,0.200000002980232,9.24798107147217,8.12017822265625,10.8269052505493,6.25793838500977,1.69170391559601,40.6008949279785,112,8.2498254776001,0.139761939644814,1,1
"336",112032,1,2,11,60,1,9,6,38,8995,3508.59375,1129.494140625,4638.087890625,0,1,0.451559901237488,1,0.200000002980232,9.24798107147217,8.12017822265625,10.8269052505493,6.25793838500977,1.69170391559601,40.6008949279785,112,8.44227313995361,0.322083503007889,1,1
"337",112034,1,2,11,42,0,5,4,91,216876.421875,4201.17724609375,14166.328125,18367.505859375,0,0,1.65517246723175,1,0.200000002980232,9.24798107147217,8.12017822265625,10.8269052505493,6.25793838500977,1.69170391559601,40.6008949279785,112,9.81839275360107,0.647103250026703,1,1
"338",112044,1,2,11,28,1,3,5,1,5075,3270.80810546875,691.974609375,3962.78271484375,0,1,1.65517246723175,1,0.200000002980232,9.24798107147217,8.12017822265625,10.8269052505493,6.25793838500977,1.69170391559601,40.6008949279785,112,8.28495407104492,0.00995033048093319,1,1
"339",112045,1,2,11,45,1,5,5,203,99654.8984375,5182.2978515625,4895.791015625,10078.0888671875,0,0,2.10180616378784,1,0.200000002980232,9.24798107147217,8.12017822265625,10.8269052505493,6.25793838500977,1.69170391559601,40.6008949279785,112,9.21821784973145,1.10856258869171,1,1
"340",112052,1,2,11,55,1,5,8,235,106855,3899.20825195312,1650.93383789062,5550.14208984375,0,1,0.451559901237488,1,0.200000002980232,9.24798107147217,8.12017822265625,10.8269052505493,6.25793838500977,1.69170391559601,40.6008949279785,112,8.62175941467285,1.20896029472351,1,1
"341",112062,1,2,11,22,1,5,2,2,4723.2373046875,3061.30737304688,543.036865234375,3604.34423828125,0,0,0.451559901237488,1,0.200000002980232,9.24798107147217,8.12017822265625,10.8269052505493,6.25793838500977,1.69170391559601,40.6008949279785,112,8.19017219543457,0.0198026280850172,1,1
"342",112072,1,2,11,40,0,0,6,10,17238.462890625,2159.74194335938,320.070556640625,2479.8125,0,0,0.451559901237488,1,0.200000002980232,9.24798107147217,8.12017822265625,10.8269052505493,6.25793838500977,1.69170391559601,40.6008949279785,112,7.81634140014648,0.0953101813793182,1,1
"343",112102,1,2,11,34,1,2,4,3,6660,2698.60595703125,458.62109375,3157.22705078125,1,1,0.451559901237488,1,0.200000002980232,9.24798107147217,8.12017822265625,10.8269052505493,6.25793838500977,1.69170391559601,40.6008949279785,112,8.05776596069336,0.02955880202353,1,1
"344",112112,1,2,11,55,1,0,4,46,54830,4315.875,1075.923828125,5391.798828125,1,1,0.451559901237488,1,0.200000002980232,9.24798107147217,8.12017822265625,10.8269052505493,6.25793838500977,1.69170391559601,40.6008949279785,112,8.5928201675415,0.37843644618988,1,1
"345",113014,1,3,11,42,1,3,6,10,17208.01171875,2312.78466796875,586.119140625,2898.90380859375,0,0,2.02173924446106,1,0.300000011920929,10.0374431610107,6.76681566238403,11.503586769104,6.79215240478516,1.52253353595734,50.7511177062988,113,7.9724326133728,0.0953101813793182,1,1
"346",113015,1,3,11,36,1,5,6,116,97222.2265625,4965.0380859375,4552.1494140625,9517.1875,0,0,2.78985500335693,1,0.300000011920929,10.0374431610107,6.76681566238403,11.503586769104,6.79215240478516,1.52253353595734,50.7511177062988,113,9.16096019744873,0.770108222961426,1,1
"347",113025,1,3,11,27,1,8,3,1,1,6377.94921875,2140.794921875,8518.744140625,0,1,2.78985500335693,1,0.300000011920929,10.0374431610107,6.76681566238403,11.503586769104,6.79215240478516,1.52253353595734,50.7511177062988,113,9.05014133453369,0.00995033048093319,1,1
"348",113034,1,3,11,39,1,0,5,46,27028,3459.19604492188,959.399169921875,4418.59521484375,0,1,2.02173924446106,1,0.300000011920929,10.0374431610107,6.76681566238403,11.503586769104,6.79215240478516,1.52253353595734,50.7511177062988,113,8.39380359649658,0.37843644618988,1,1
"349",113035,1,3,11,48,1,10,3,375,582927.3125,4797.22119140625,4702.93603515625,9500.1572265625,0,0,2.78985500335693,1,0.300000011920929,10.0374431610107,6.76681566238403,11.503586769104,6.79215240478516,1.52253353595734,50.7511177062988,113,9.15916919708252,1.55814456939697,1,1
"350",113045,1,3,11,40,1,9,8,189,163262.953125,3637.33251953125,1243.06396484375,4880.396484375,0,1,2.78985500335693,1,0.300000011920929,10.0374431610107,6.76681566238403,11.503586769104,6.79215240478516,1.52253353595734,50.7511177062988,113,8.49318695068359,1.0612565279007,1,1
"351",113052,1,3,11,29,1,0,3,3,4503,3585.509765625,531.4208984375,4116.9306640625,1,1,0.12681157886982,1,0.300000011920929,10.0374431610107,6.76681566238403,11.503586769104,6.79215240478516,1.52253353595734,50.7511177062988,113,8.32310581207275,0.02955880202353,1,1
"352",113062,1,3,11,42,1,1,5,14,27440,5481.12060546875,1023.54833984375,6504.6689453125,1,1,0.12681157886982,1,0.300000011920929,10.0374431610107,6.76681566238403,11.503586769104,6.79215240478516,1.52253353595734,50.7511177062988,113,8.78042888641357,0.131028264760971,1,1
"353",113082,1,3,11,34,1,6,7,8,15240,3624.30639648438,850.878662109375,4475.18505859375,1,1,0.12681157886982,1,0.300000011920929,10.0374431610107,6.76681566238403,11.503586769104,6.79215240478516,1.52253353595734,50.7511177062988,113,8.40652656555176,0.0769610404968262,1,1
"354",113092,1,3,11,34,1,0,5,6,11875,4542.1572265625,1151.17041015625,5693.32763671875,1,0,0.12681157886982,1,0.300000011920929,10.0374431610107,6.76681566238403,11.503586769104,6.79215240478516,1.52253353595734,50.7511177062988,113,8.64722537994385,0.0582689084112644,1,1
"355",113102,1,3,11,30,1,0,4,2,4965,4660.64404296875,567.73583984375,5228.3798828125,1,0,0.12681157886982,1,0.300000011920929,10.0374431610107,6.76681566238403,11.503586769104,6.79215240478516,1.52253353595734,50.7511177062988,113,8.56204795837402,0.0198026280850172,1,1
"356",121014,1,1,12,62,1,0,7,10,16570,4307.1748046875,433.7529296875,4740.927734375,0,1,2.21782183647156,1,0.0500000007450581,11.9547071456909,8.12017822265625,10.8269052505493,8.0895299911499,2.36838555335999,40.6008949279785,121,8.46419906616211,0.0953101813793182,1,1
"357",121024,1,1,12,27,1,0,3,6,11388.55078125,4739.251953125,1246.6728515625,5985.9248046875,0,0,2.21782183647156,1,0.0500000007450581,11.9547071456909,8.12017822265625,10.8269052505493,8.0895299911499,2.36838555335999,40.6008949279785,121,8.69733333587646,0.0582689084112644,1,1
"358",121034,1,1,12,50,1,5,6,10,37318.98828125,6156.89990234375,3104.84033203125,9261.740234375,0,0,2.21782183647156,1,0.0500000007450581,11.9547071456909,8.12017822265625,10.8269052505493,8.0895299911499,2.36838555335999,40.6008949279785,121,9.13375473022461,0.0953101813793182,1,1
"359",121035,1,1,12,68,1,5,7,129,92005,1980.16357421875,333.02392578125,2313.1875,1,0,2.17821764945984,1,0.0500000007450581,11.9547071456909,8.12017822265625,10.8269052505493,8.0895299911499,2.36838555335999,40.6008949279785,121,7.74681377410889,0.828551828861237,1,1
"360",121045,1,1,12,48,1,0,5,168,184686.703125,3250.77807617188,278.79296875,3529.57104492188,0,0,2.17821764945984,1,0.0500000007450581,11.9547071456909,8.12017822265625,10.8269052505493,8.0895299911499,2.36838555335999,40.6008949279785,121,8.16921520233154,0.985816776752472,1,1
"361",121052,1,1,12,73,1,2,8,143,173792.140625,3091.75805664062,835.70166015625,3927.45971679688,0,0,0.198019802570343,1,0.0500000007450581,11.9547071456909,8.12017822265625,10.8269052505493,8.0895299911499,2.36838555335999,40.6008949279785,121,8.27600288391113,0.887891232967377,1,1
"362",121092,1,1,12,45,1,0,7,1,9036,3336.61987304688,812.694580078125,4149.314453125,1,1,0.198019802570343,1,0.0500000007450581,11.9547071456909,8.12017822265625,10.8269052505493,8.0895299911499,2.36838555335999,40.6008949279785,121,8.33093929290771,0.00995033048093319,1,1
"363",121102,1,1,12,36,1,0,5,7,8300,2335.63403320312,422.384765625,2758.01879882812,1,0,0.198019802570343,1,0.0500000007450581,11.9547071456909,8.12017822265625,10.8269052505493,8.0895299911499,2.36838555335999,40.6008949279785,121,7.92263031005859,0.0676586478948593,1,1
"364",122015,1,2,12,53,0,0,7,110,161084.0625,3447.20922851562,420.99267578125,3868.20190429688,0,0,1.87845301628113,1,0.0500000007450581,8.79685974121094,6.09013414382935,9.47354221343994,5.95267248153687,1.69170391559601,37.8941688537598,122,8.26080322265625,0.741937339305878,1,0
"365",122022,1,2,12,30,1,0,4,8,10315,2426.91845703125,447.7939453125,2874.71240234375,1,0,0.331491678953171,1,0.0500000007450581,8.79685974121094,6.09013414382935,9.47354221343994,5.95267248153687,1.69170391559601,37.8941688537598,122,7.96405553817749,0.0769610404968262,1,0
"366",122025,1,2,12,32,1,0,4,3,17932.060546875,3447.01586914062,1058.16088867188,4505.1767578125,0,0,1.87845301628113,1,0.0500000007450581,8.79685974121094,6.09013414382935,9.47354221343994,5.95267248153687,1.69170391559601,37.8941688537598,122,8.41320419311523,0.02955880202353,1,0
"367",122034,1,2,12,70,1,0,7,219,341345.25,3748.42919921875,2500.8212890625,6249.25048828125,0,0,2.07734799385071,1,0.0500000007450581,8.79685974121094,6.09013414382935,9.47354221343994,5.95267248153687,1.69170391559601,37.8941688537598,122,8.74037647247314,1.16002094745636,1,0
"368",122062,1,2,12,47,0,0,7,20,29882.2578125,3186.01000976562,496.394287109375,3682.404296875,0,0,0.331491678953171,1,0.0500000007450581,8.79685974121094,6.09013414382935,9.47354221343994,5.95267248153687,1.69170391559601,37.8941688537598,122,8.21159267425537,0.182321563363075,1,0
"369",122122,1,2,12,30,1,0,2,28,10225,4191.36572265625,2138.3134765625,6329.67919921875,1,0,0.331491678953171,1,0.0500000007450581,8.79685974121094,6.09013414382935,9.47354221343994,5.95267248153687,1.69170391559601,37.8941688537598,122,8.7531623840332,0.246860072016716,1,0
"370",123012,1,3,12,25,1,0,2,20,27900,4600.0810546875,1121.599609375,5721.6806640625,0,1,0.186846032738686,0,0.5,8.79685974121094,6.09013414382935,8.12017822265625,5.95267248153687,1.69170391559601,40.6008949279785,123,8.65219306945801,0.182321563363075,1,1
"371",123022,1,3,12,35,1,10,5,20,33365,2236.83862304688,784.27392578125,3021.11254882812,0,1,0.186846032738686,0,0.5,8.79685974121094,6.09013414382935,8.12017822265625,5.95267248153687,1.69170391559601,40.6008949279785,123,8.01371097564697,0.182321563363075,1,1
"372",123032,1,3,12,31,1,0,6,40,33595,2570.03662109375,471.9853515625,3042.02197265625,0,1,0.186846032738686,0,0.5,8.79685974121094,6.09013414382935,8.12017822265625,5.95267248153687,1.69170391559601,40.6008949279785,123,8.02060604095459,0.336472243070602,1,1
"373",123035,1,3,12,60,0,0,3,331,117260,3855.28051757812,1746.96606445312,5602.24658203125,0,1,2.0328848361969,0,0.5,8.79685974121094,6.09013414382935,8.12017822265625,5.95267248153687,1.69170391559601,40.6008949279785,123,8.63110160827637,1.46093785762787,1,1
"374",123042,1,3,12,75,1,0,2,17.5,18530,3604.005859375,866.15234375,4470.158203125,0,1,0.186846032738686,0,0.5,8.79685974121094,6.09013414382935,8.12017822265625,5.95267248153687,1.69170391559601,40.6008949279785,123,8.40540313720703,0.161268144845963,1,1
"375",123044,1,3,12,38,1,0,6,12,9541.2099609375,1336.22045898438,276.87548828125,1613.09594726562,0,0,2.33183860778809,0,0.5,8.79685974121094,6.09013414382935,8.12017822265625,5.95267248153687,1.69170391559601,40.6008949279785,123,7.38653039932251,0.113328687846661,1,1
"376",123052,1,3,12,48,1,9,5,11,38617,3738.53002929688,1564.48803710938,5303.01806640625,0,1,0.186846032738686,0,0.5,8.79685974121094,6.09013414382935,8.12017822265625,5.95267248153687,1.69170391559601,40.6008949279785,123,8.57621955871582,0.104360014200211,1,1
"377",123062,1,3,12,32,1,5,6,18.75,42975,3442.05346679688,524.9921875,3967.04565429688,1,0,0.186846032738686,0,0.5,8.79685974121094,6.09013414382935,8.12017822265625,5.95267248153687,1.69170391559601,40.6008949279785,123,8.28602886199951,0.171850264072418,1,1
"378",123112,1,3,12,27,1,3,4,50,26235,3701.44799804688,871.227783203125,4572.67578125,0,1,0.186846032738686,0,0.5,8.79685974121094,6.09013414382935,8.12017822265625,5.95267248153687,1.69170391559601,40.6008949279785,123,8.42807292938232,0.405465096235275,1,1
"379",131014,1,1,13,39,1,0,5,39,55200,2405.46752929688,424.55029296875,2830.01782226562,1,1,1.94495415687561,1,0.400000005960464,9.47354221343994,6.09013414382935,13.5336313247681,6.41057109832764,1.35336315631866,37.8941688537598,131,7.94839143753052,0.329303741455078,1,1
"380",131015,1,1,13,71,1,5,7,338,470458.78125,7328.267578125,2155.9072265625,9484.1748046875,0,0,2.20183491706848,1,0.400000005960464,9.47354221343994,6.09013414382935,13.5336313247681,6.41057109832764,1.35336315631866,37.8941688537598,131,9.15748500823975,1.47704875469208,1,1
"381",131022,1,1,13,29,1,0,4,2,2098,2354.17504882812,857.69384765625,3211.86889648438,1,0,0.305810391902924,1,0.400000005960464,9.47354221343994,6.09013414382935,13.5336313247681,6.41057109832764,1.35336315631866,37.8941688537598,131,8.07491970062256,0.0198026280850172,1,1
"382",131025,1,1,13,55,1,0,13,162,217275.6875,2586.1728515625,1191.896484375,3778.0693359375,0,0,2.20183491706848,1,0.400000005960464,9.47354221343994,6.09013414382935,13.5336313247681,6.41057109832764,1.35336315631866,37.8941688537598,131,8.23723316192627,0.963174343109131,1,1
"383",131032,1,1,13,35,1,3,4,60,58413,2354.17504882812,572.980224609375,2927.1552734375,1,0,0.305810391902924,1,0.400000005960464,9.47354221343994,6.09013414382935,13.5336313247681,6.41057109832764,1.35336315631866,37.8941688537598,131,7.98212766647339,0.470003634691238,1,1
"384",131035,1,1,13,65,1,0,3,157.600006103516,195743.671875,5203.22998046875,3152.20849609375,8355.4384765625,0,0,2.20183491706848,1,0.400000005960464,9.47354221343994,6.09013414382935,13.5336313247681,6.41057109832764,1.35336315631866,37.8941688537598,131,9.03078746795654,0.946237802505493,1,1
"385",131042,1,1,13,40,1,0,7,1,7050,2018.8310546875,249.598876953125,2268.42993164062,1,0,0.305810391902924,1,0.400000005960464,9.47354221343994,6.09013414382935,13.5336313247681,6.41057109832764,1.35336315631866,37.8941688537598,131,7.72728395462036,0.00995033048093319,1,1
"386",131054,1,1,13,43,1,12,4,148.5,204383.546875,7437.40673828125,2381.75048828125,9819.1572265625,0,0,1.94495415687561,1,0.400000005960464,9.47354221343994,6.09013414382935,13.5336313247681,6.41057109832764,1.35336315631866,37.8941688537598,131,9.19219207763672,0.910272657871246,1,1
"387",132015,1,2,13,62,0,0,1,45.5,53457.83984375,6547.57080078125,1339.82958984375,7887.400390625,0,0,2.34234213829041,1,0.5,8.57129955291748,6.76681566238403,13.5336313247681,5.80004024505615,1.69170391559601,35.1874389648438,132,8.97314834594727,0.375005900859833,1,1
"388",132022,1,2,13,45,1,0,7,30,43100,1847.92065429688,326.740478515625,2174.6611328125,1,0,0.315315306186676,1,0.5,8.57129955291748,6.76681566238403,13.5336313247681,5.80004024505615,1.69170391559601,35.1874389648438,132,7.68508768081665,0.262364268302917,1,1
"389",132042,1,2,13,29,1,16,3,20,56450,5082.32958984375,885.3251953125,5967.65478515625,1,0,0.315315306186676,1,0.5,8.57129955291748,6.76681566238403,13.5336313247681,5.80004024505615,1.69170391559601,35.1874389648438,132,8.69427680969238,0.182321563363075,1,1
"390",132045,1,2,13,73,1,2,8,632,713047.6875,4006.63159179688,2331.59057617188,6338.22216796875,0,0,2.34234213829041,1,0.5,8.57129955291748,6.76681566238403,13.5336313247681,5.80004024505615,1.69170391559601,35.1874389648438,132,8.7545108795166,1.99061036109924,1,1
"391",132062,1,2,13,76,1,0,7,52,82600,2245.0361328125,1453.8984375,3698.9345703125,1,0,0.315315306186676,1,0.5,8.57129955291748,6.76681566238403,13.5336313247681,5.80004024505615,1.69170391559601,35.1874389648438,132,8.2160701751709,0.418710321187973,1,1
"392",132072,1,2,13,48,1,10,4,2,17000,5002.0302734375,3090.57373046875,8092.60400390625,1,1,0.315315306186676,1,0.5,8.57129955291748,6.76681566238403,13.5336313247681,5.80004024505615,1.69170391559601,35.1874389648438,132,8.99882984161377,0.0198026280850172,1,1
"393",132092,1,2,13,56,1,0,5,27,45239,3297.60473632812,451.481689453125,3749.08642578125,1,0,0.315315306186676,1,0.5,8.57129955291748,6.76681566238403,13.5336313247681,5.80004024505615,1.69170391559601,35.1874389648438,132,8.22953414916992,0.239016905426979,1,1
"394",133012,1,3,13,41,1,0,5,3,7250,2784.13842773438,1144.2685546875,3928.40698242188,0,1,0.338345855474472,1,0.75,8.90964031219482,6.76681566238403,12.1802682876587,6.02898931503296,1.35336315631866,33.8340759277344,133,8.27624416351318,0.02955880202353,1,1
"395",133015,1,3,13,75,1,0,8,364,490255.8125,3251.11645507812,3294.76245117188,6545.87890625,0,0,2.20551371574402,1,0.75,8.90964031219482,6.76681566238403,12.1802682876587,6.02898931503296,1.35336315631866,33.8340759277344,133,8.78674411773682,1.53471434116364,1,1
"396",133025,1,3,13,72,1,0,4,69,45673,2365.001953125,1153.7421875,3518.744140625,0,1,2.20551371574402,1,0.75,8.90964031219482,6.76681566238403,12.1802682876587,6.02898931503296,1.35336315631866,33.8340759277344,133,8.1661434173584,0.524728536605835,1,1
